,unique_key,created_date,closed_date,agency_acronym,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,due_date,resolution_date,community_board,borough,latitude,longitude,dirty_long,dirty_lat
1535029,28253383,2014-06-13 13:40:00,2014-06-17 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11373.0,,,Elmhurst,Closed,,2014-06-17 12:00:00,04 QUEENS,QUEENS,40.7467891464,-73.8719206893,-73.87,40.75
1535030,28253384,2014-06-13 13:35:00,2014-06-13 13:35:00,DSNY,BCC - Brooklyn South,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11215.0,347 3 STREET,3 STREET,BROOKLYN,Closed,,2014-06-13 13:35:00,06 BROOKLYN,BROOKLYN,40.6731651185,-73.9840190307,-73.98,40.67
1535031,28253404,2014-06-13 15:22:00,2014-06-17 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11208.0,,,BROOKLYN,Closed,,2014-06-17 12:00:00,05 BROOKLYN,BROOKLYN,40.6899211688,-73.8726032654,-73.87,40.69
1535032,28253406,2014-06-13 10:48:00,2014-06-14 12:00:00,DSNY,BCC - Queens East,Sanitation Condition,12 Dead Animals,Sidewalk,11365.0,,,Fresh Meadows,Closed,,2014-06-14 12:00:00,08 QUEENS,QUEENS,40.7379624808,-73.7929978146,-73.79,40.74
1535033,28253414,2014-06-13 06:50:00,2014-06-17 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11220.0,762 49 STREET,49 STREET,BROOKLYN,Closed,,2014-06-17 12:00:00,07 BROOKLYN,BROOKLYN,40.6422105239,-74.0040285213,-74.0,40.64
1535034,28253415,2014-06-13 10:21:00,2014-06-16 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11432.0,181-53 TUDOR ROAD,TUDOR ROAD,Jamaica,Closed,,2014-06-16 12:00:00,08 QUEENS,QUEENS,40.7233187775,-73.786765859,-73.79,40.72
1535035,28253441,2014-06-13 14:29:35,2014-08-13 06:31:25,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Other (Explain Below),11374.0,97-07 QUEENS BOULEVARD,QUEENS BOULEVARD,REGO PARK,Closed,08/12/2014 02:29:35 PM,2014-08-13 06:31:25,06 QUEENS,QUEENS,40.7297125512,-73.861176223,-73.86,40.73
1535036,28253480,2014-06-13 00:00:00,2014-06-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11377.0,2844 50TH ST,50TH ST,WOODSIDE,Closed,07/13/2014 10:00:26 PM,2014-06-25 00:00:00,Unspecified QUEENS,QUEENS,40.7606864275,-73.9068687445,-73.91,40.76
1535037,28253484,2014-06-13 00:00:00,2014-05-01 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10013.0,371 BROOME STREET,BROOME STREET,NEW YORK,Pending,07/13/2014 08:23:22 AM,2014-06-13 08:27:48,02 MANHATTAN,MANHATTAN,40.720222456799995,-73.99615796319999,-74.0,40.72
1535038,28253489,2014-06-13 04:07:00,2014-06-16 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461.0,,,BRONX,Closed,,2014-06-16 12:00:00,10 BRONX,BRONX,40.8456362577,-73.8302556698,-73.83,40.85
1535039,28253490,2014-06-13 13:41:00,2014-06-16 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10036.0,,,NEW YORK,Closed,,2014-06-16 12:00:00,04 MANHATTAN,MANHATTAN,40.7621840977,-73.9936106202,-73.99,40.76
1535040,28253492,2014-06-13 09:56:00,2014-06-13 12:00:00,DSNY,BCC - Queens West,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11385.0,1714 GATES AVENUE,GATES AVENUE,Ridgewood,Closed,,2014-06-13 12:00:00,05 QUEENS,QUEENS,40.702400715500005,-73.9092872362,-73.91,40.7
1535041,28253525,2014-06-13 19:43:00,2014-06-18 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11411.0,118-31 218 STREET,218 STREET,Cambria Heights,Closed,,2014-06-18 12:00:00,13 QUEENS,QUEENS,40.6935314292,-73.7432199184,-73.74,40.69
1535042,28253526,2014-06-13 12:35:00,2014-06-14 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11208.0,431 ESSEX STREET,ESSEX STREET,BROOKLYN,Closed,,2014-06-14 12:00:00,05 BROOKLYN,BROOKLYN,40.6733412896,-73.8815357151,-73.88,40.67
1535043,28253529,2014-06-13 20:25:00,2014-06-14 12:00:00,DSNY,A - Bronx,Dirty Conditions,E1 Improper Disposal,Sidewalk,10455.0,740 PROSPECT AVENUE,PROSPECT AVENUE,BRONX,Closed,,2014-06-14 12:00:00,02 BRONX,BRONX,40.8171750371,-73.90264580670001,-73.9,40.82
1535044,28253550,2014-06-13 15:00:00,2014-06-19 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10028.0,,,NEW YORK,Closed,,2014-06-19 12:00:00,08 MANHATTAN,MANHATTAN,40.7742919962,-73.95126218989999,-73.95,40.77
1535045,28253570,2014-06-13 16:30:00,2014-06-14 12:00:00,DSNY,BCC - Staten Island,Sanitation Condition,12 Dead Animals,Sidewalk,10302.0,220 TRANTOR PLACE,TRANTOR PLACE,STATEN ISLAND,Closed,,2014-06-14 12:00:00,01 STATEN ISLAND,STATEN ISLAND,40.628228181,-74.1446902309,-74.14,40.63
1535046,28253576,2014-06-13 14:30:36,,DOHMH,Department of Health and Mental Hygiene,Asbestos,,3+ Family Apartment Building,11414.0,,,HOWARD BEACH,Open,07/28/2014 02:30:36 PM,,10 QUEENS,QUEENS,40.6625754859,-73.85238415970001,-73.85,40.66
1535047,28253577,2014-06-12 20:40:00,2014-06-13 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11416.0,82-20 97 AVENUE,97 AVENUE,Ozone Park,Closed,,2014-06-13 12:00:00,09 QUEENS,QUEENS,40.6828796717,-73.8575744448,-73.86,40.68
1535048,28253583,2014-06-13 07:37:00,2014-06-18 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11691.0,535 BEACH 43 STREET,BEACH 43 STREET,Far Rockaway,Closed,,2014-06-18 12:00:00,14 QUEENS,QUEENS,40.600261872,-73.775304121,-73.78,40.6
1535049,28253589,2014-06-13 00:00:00,2014-06-11 14:38:57,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11216.0,1280 PACIFIC STREET,PACIFIC STREET,BROOKLYN,Pending,07/13/2014 12:00:20 PM,2014-06-13 12:07:13,08 BROOKLYN,BROOKLYN,40.6775820772,-73.9486181208,-73.95,40.68
1535050,28253593,2014-06-13 07:18:00,2014-06-17 12:00:00,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11226.0,,,BROOKLYN,Closed,,2014-06-17 12:00:00,14 BROOKLYN,BROOKLYN,40.6473581454,-73.9594341995,-73.96,40.65
1535051,28253606,2014-06-13 22:58:23,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,Commercial Building,10010.0,145 EAST 23 STREET,EAST 23 STREET,NEW YORK,Assigned,07/28/2014 10:58:23 PM,2014-09-25 11:57:20,06 MANHATTAN,MANHATTAN,40.7393414206,-73.98432432189999,-73.98,40.74
1535052,28253634,2014-06-13 00:00:00,2014-06-17 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10474.0,721 FAILE STREET,FAILE STREET,BRONX,Closed,07/13/2014 03:52:13 PM,2014-06-17 00:00:00,02 BRONX,BRONX,40.8148822404,-73.8865871851,-73.89,40.81
1535053,28253682,2014-06-13 04:01:00,2014-06-23 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461.0,,,BRONX,Closed,,2014-06-23 12:00:00,10 BRONX,BRONX,40.8447320182,-73.8275761625,-73.83,40.84
1535054,28253696,2014-06-13 21:26:00,2014-06-14 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472.0,1025 BOYNTON AVENUE,BOYNTON AVENUE,BRONX,Closed,,2014-06-14 12:00:00,09 BRONX,BRONX,40.824594531500004,-73.8772991399,-73.88,40.82
1535055,28253697,2014-06-13 15:10:00,2014-06-16 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11211.0,363 SOUTH 5 STREET,SOUTH 5 STREET,BROOKLYN,Closed,,2014-06-16 12:00:00,01 BROOKLYN,BROOKLYN,40.707966296100004,-73.95422865260001,-73.95,40.71
1535056,28253698,2014-06-12 17:35:00,2014-06-19 12:00:00,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10305.0,58 ST MARYS AVENUE,ST MARYS AVENUE,STATEN ISLAND,Closed,,2014-06-19 12:00:00,01 STATEN ISLAND,STATEN ISLAND,40.6154333731,-74.0695091477,-74.07,40.62
1535057,28253729,2014-06-13 00:00:00,2014-07-22 12:04:56,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11216.0,1248 PACIFIC STREET,PACIFIC STREET,BROOKLYN,Closed,07/13/2014 12:26:37 PM,2014-07-22 12:04:56,08 BROOKLYN,BROOKLYN,40.677687185,-73.95045671529999,-73.95,40.68
1535058,28253761,2014-06-13 11:18:26,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017.0,12 EAST 49 STREET,EAST 49 STREET,NEW YORK,Open,07/28/2014 11:18:26 AM,2014-06-13 11:37:19,05 MANHATTAN,MANHATTAN,40.7576421813,-73.9770431159,-73.98,40.76
1535059,28253932,2014-06-13 07:50:00,2014-06-16 12:00:00,DSNY,Queens East 10,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11417.0,94-20 PITKIN AVENUE,PITKIN AVENUE,Ozone Park,Closed,,2014-06-16 12:00:00,10 QUEENS,QUEENS,40.6723301399,-73.841832478,-73.84,40.67
1535060,28253931,2014-06-13 09:00:00,2014-06-17 12:00:00,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10040.0,34 HILLSIDE AVENUE,HILLSIDE AVENUE,NEW YORK,Closed,,2014-06-17 12:00:00,12 MANHATTAN,MANHATTAN,40.858554692800006,-73.9296041292,-73.93,40.86
1535061,28253964,2014-06-13 00:00:00,2014-06-19 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11418.0,91-58 110 STREET,110 STREET,Richmond Hill,Closed,07/13/2014 09:03:01 AM,2014-06-19 00:00:00,09 QUEENS,QUEENS,40.693075806799996,-73.8364029879,-73.84,40.69
1535062,28253965,2014-06-13 00:00:00,2014-06-24 16:11:46,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11225.0,170 HAWTHORNE STREET,HAWTHORNE STREET,BROOKLYN,Closed,07/13/2014 04:44:58 PM,2014-06-24 16:11:46,09 BROOKLYN,BROOKLYN,40.657558754200004,-73.9547497996,-73.95,40.66
1535063,28254021,2014-06-13 08:39:00,2014-06-14 12:00:00,DSNY,Bronx 10,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10465.0,BAYSHORE AVENUE,BAYSHORE AVENUE,BRONX,Closed,,2014-06-14 12:00:00,10 BRONX,BRONX,,,,
1535064,28253980,2014-06-13 02:43:00,2014-06-13 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11416.0,101-18 92 STREET,92 STREET,Ozone Park,Closed,,2014-06-13 12:00:00,09 QUEENS,QUEENS,40.6832220232,-73.8483975897,-73.85,40.68
1535065,28254022,2014-06-13 07:51:00,2014-06-14 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11214.0,BAY   19 STREET,BAY   19 STREET,BROOKLYN,Closed,,2014-06-14 12:00:00,11 BROOKLYN,BROOKLYN,40.6041841522,-74.0050201791,-74.01,40.6
1535066,28254066,2014-06-13 16:23:58,2014-07-10 12:08:21,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10023.0,110 WEST END AVENUE,WEST END AVENUE,NEW YORK,Closed,07/13/2014 04:23:58 PM,2014-07-10 12:08:21,07 MANHATTAN,MANHATTAN,40.7751058754,-73.9878903174,-73.99,40.78
1535067,28254102,2014-06-13 08:56:00,2014-06-14 12:00:00,DSNY,Bronx 11,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10460.0,586 MORRIS PARK AVENUE,MORRIS PARK AVENUE,BRONX,Closed,,2014-06-14 12:00:00,11 BRONX,BRONX,40.8438076099,-73.8698580988,-73.87,40.84
1535068,28254111,2014-06-13 00:00:00,2014-07-02 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303.0,233 BRUCKNER AVENUE,BRUCKNER AVENUE,STATEN ISLAND,Closed,07/13/2014 03:46:23 PM,2014-07-02 00:00:00,01 STATEN ISLAND,STATEN ISLAND,40.6258097665,-74.1594081952,-74.16,40.63
1535069,28254114,2014-06-13 17:33:00,2014-06-17 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11203.0,415 EAST 54 STREET,EAST 54 STREET,BROOKLYN,Closed,,2014-06-17 12:00:00,17 BROOKLYN,BROOKLYN,40.6487469135,-73.9261425375,-73.93,40.65
1535070,28254116,2014-06-13 00:00:00,2014-06-20 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11436.0,120-06 144 STREET,144 STREET,Jamaica,Closed,07/13/2014 08:23:47 AM,2014-06-20 00:00:00,12 QUEENS,QUEENS,40.6762814963,-73.7957994153,-73.8,40.68
1535071,28254151,2014-06-13 09:22:46,2014-07-22 12:16:44,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11694.0,1 BEACH 105 STREET,BEACH 105 STREET,ROCKAWAY PARK,Closed,07/13/2014 09:22:46 AM,2014-07-22 12:16:44,14 QUEENS,QUEENS,40.5811897069,-73.82510291850001,-73.83,40.58
1535072,28254177,2014-06-13 17:23:00,2014-06-14 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,Sidewalk,11210.0,3349 BEDFORD AVENUE,BEDFORD AVENUE,BROOKLYN,Closed,,2014-06-14 12:00:00,14 BROOKLYN,BROOKLYN,40.620581996700004,-73.950531521,-73.95,40.62
1535073,28254204,2014-06-13 00:00:00,2014-06-26 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029.0,21 EAST 115 STREET,EAST 115 STREET,NEW YORK,Closed,07/13/2014 09:33:28 PM,2014-06-26 00:00:00,11 MANHATTAN,MANHATTAN,40.7994257613,-73.9456707201,-73.95,40.8
1535074,28254206,2014-06-13 18:25:00,2014-06-18 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11208.0,2984 FULTON STREET,FULTON STREET,BROOKLYN,Closed,,2014-06-18 12:00:00,05 BROOKLYN,BROOKLYN,40.6799757187,-73.8845344156,-73.88,40.68
1535075,28254272,2014-06-13 14:29:00,2014-06-14 12:00:00,DSNY,Bronx 11,Sanitation Condition,12 Dead Animals,Sidewalk,10460.0,,,BRONX,Closed,,2014-06-14 12:00:00,11 BRONX,BRONX,40.844410352,-73.8688919055,-73.87,40.84
1535076,28254273,2014-06-13 11:11:00,2014-06-14 12:00:00,DSNY,Queens East 12,Sanitation Condition,12 Dead Animals,Sidewalk,11412.0,189-14 119 AVENUE,119 AVENUE,Saint Albans,Closed,,2014-06-14 12:00:00,12 QUEENS,QUEENS,40.6887241055,-73.76047803189999,-73.76,40.69
1535077,28254278,2014-06-13 15:40:00,2014-06-18 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11224.0,2841 WEST 20 STREET,WEST 20 STREET,BROOKLYN,Closed,,2014-06-18 12:00:00,13 BROOKLYN,BROOKLYN,40.577696223800004,-73.98713414310001,-73.99,40.58
1535078,28254281,2014-06-13 09:50:00,2014-06-20 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11205.0,37 GRAND AVENUE,GRAND AVENUE,BROOKLYN,Closed,,2014-06-20 12:00:00,02 BROOKLYN,BROOKLYN,40.696727412600005,-73.9646657167,-73.96,40.7
1535079,28254284,2014-06-13 07:54:00,2014-06-17 12:00:00,DSNY,BCC - Staten Island,Sanitation Condition,12 Dead Animals,Sidewalk,10314.0,,,STATEN ISLAND,Closed,,2014-06-17 12:00:00,02 STATEN ISLAND,STATEN ISLAND,40.5806177231,-74.1525287103,-74.15,40.58
1535080,28254296,2014-06-13 08:14:00,2014-06-13 12:00:00,DSNY,Manhattan 03,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10009.0,34 AVENUE A,AVENUE A,NEW YORK,Closed,,2014-06-13 12:00:00,03 MANHATTAN,MANHATTAN,40.723391798899996,-73.985460897,-73.99,40.72
1535081,28254311,2014-06-13 13:41:00,2014-06-16 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11373.0,,,Elmhurst,Closed,,2014-06-16 12:00:00,04 QUEENS,QUEENS,40.748063010900005,-73.8798401215,-73.88,40.75
1535082,28254315,2014-06-13 00:00:00,2014-06-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10034.0,101 SHERMAN AVENUE,SHERMAN AVENUE,NEW YORK,Closed,07/13/2014 05:43:32 PM,2014-06-25 00:00:00,12 MANHATTAN,MANHATTAN,40.8638519569,-73.92523119239999,-73.93,40.86
1535083,28254319,2014-06-13 00:00:00,2014-06-30 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Other (Explain Below),10036.0,693 9 AVENUE,9 AVENUE,NEW YORK,Closed,07/13/2014 11:49:40 PM,2014-06-30 00:00:00,04 MANHATTAN,MANHATTAN,40.761980735,-73.9900585886,-73.99,40.76
1535084,28254322,2014-06-13 00:00:00,2014-06-20 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11205.0,73 STEUBEN STREET,STEUBEN STREET,BROOKLYN,Closed,07/13/2014 05:52:21 PM,2014-06-20 00:00:00,02 BROOKLYN,BROOKLYN,40.6952256361,-73.96342237569999,-73.96,40.7
1535085,28254323,2014-06-13 00:00:00,2014-06-16 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11233.0,216 HULL STREET,HULL STREET,BROOKLYN,Closed,07/13/2014 01:10:32 PM,2014-06-16 00:00:00,16 BROOKLYN,BROOKLYN,40.67997412,-73.9070103048,-73.91,40.68
1535086,28254324,2014-06-13 00:00:00,2014-06-24 15:45:35,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11205.0,31 NORTH ELLIOTT PLACE,NORTH ELLIOTT PLACE,BROOKLYN,Closed,07/13/2014 05:34:14 PM,2014-06-24 15:45:35,02 BROOKLYN,BROOKLYN,40.6972713466,-73.9774497783,-73.98,40.7
1535087,28254422,2014-06-13 13:55:00,2014-06-14 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,Sidewalk,11219.0,15 AVENUE,15 AVENUE,BROOKLYN,Closed,,2014-06-14 12:00:00,12 BROOKLYN,BROOKLYN,40.6276026018,-73.99266883140001,-73.99,40.63
1535088,28254423,2014-06-13 11:02:00,2014-06-16 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,Sidewalk,11219.0,964 56 STREET,56 STREET,BROOKLYN,Closed,,2014-06-16 12:00:00,12 BROOKLYN,BROOKLYN,40.6355654106,-74.0035957638,-74.0,40.64
1535089,28254433,2014-06-13 18:02:00,2014-06-16 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11210.0,,,BROOKLYN,Closed,,2014-06-16 12:00:00,17 BROOKLYN,BROOKLYN,40.6320753192,-73.9407882845,-73.94,40.63
1535090,28254434,2014-06-13 04:00:00,2014-06-16 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461.0,3060 MIDDLETOWN ROAD,MIDDLETOWN ROAD,BRONX,Closed,,2014-06-16 12:00:00,10 BRONX,BRONX,40.8444861002,-73.82831772979999,-73.83,40.84
1535091,28254435,2014-06-13 04:05:00,2014-06-16 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461.0,,,BRONX,Closed,,2014-06-16 12:00:00,10 BRONX,BRONX,40.8470060847,-73.8322798688,-73.83,40.85
1535092,28254436,2014-06-13 00:00:00,2014-06-24 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10026.0,52 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,NEW YORK,Closed,07/13/2014 05:15:37 PM,2014-06-24 00:00:00,10 MANHATTAN,MANHATTAN,40.800427851,-73.9524819336,-73.95,40.8
1535093,28254437,2014-06-13 00:00:00,2014-06-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11385.0,608 SENECA AVENUE,SENECA AVENUE,Ridgewood,Closed,07/13/2014 05:38:20 PM,2014-06-25 00:00:00,05 QUEENS,QUEENS,40.7040040062,-73.909728675,-73.91,40.7
1535094,28254444,2014-06-13 13:41:00,2014-06-16 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11373.0,,,Elmhurst,Closed,,2014-06-16 12:00:00,04 QUEENS,QUEENS,40.7418817954,-73.8721610813,-73.87,40.74
1535095,28254446,2014-06-13 07:38:00,2014-06-13 12:00:00,DSNY,BCC - Queens West,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11385.0,1706 GATES AVENUE,GATES AVENUE,Ridgewood,Closed,,2014-06-13 12:00:00,05 QUEENS,QUEENS,40.7023348923,-73.9093522442,-73.91,40.7
1535096,28254459,2014-06-13 10:49:00,2014-06-13 12:00:00,DSNY,Brooklyn North 03,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11216.0,1257 ATLANTIC AVENUE,ATLANTIC AVENUE,BROOKLYN,Closed,,2014-06-13 12:00:00,03 BROOKLYN,BROOKLYN,40.678441421900004,-73.94913662,-73.95,40.68
1535097,28254518,2014-06-13 15:19:51,2014-08-13 06:31:23,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10458.0,2537 WEBSTER AVENUE,WEBSTER AVENUE,BRONX,Closed,08/12/2014 03:19:51 PM,2014-08-13 06:31:23,07 BRONX,BRONX,40.8619227028,-73.89108746859999,-73.89,40.86
1535098,28254541,2014-06-13 07:15:00,2014-06-18 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11236.0,1987 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,BROOKLYN,Closed,,2014-06-18 12:00:00,18 BROOKLYN,BROOKLYN,40.6344647404,-73.8904174541,-73.89,40.63
1535099,28254546,2014-06-13 13:57:08,2014-08-13 06:31:21,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10458.0,2537 WEBSTER AVENUE,WEBSTER AVENUE,BRONX,Closed,08/12/2014 01:57:08 PM,2014-08-13 06:31:21,07 BRONX,BRONX,40.8619227028,-73.89108746859999,-73.89,40.86
1535100,28254552,2014-06-13 13:41:00,2014-06-16 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11373.0,,,Elmhurst,Closed,,2014-06-16 12:00:00,04 QUEENS,QUEENS,40.7424134529,-73.8714202671,-73.87,40.74
1535101,28254563,2014-06-13 16:17:00,2014-06-14 12:00:00,DSNY,BCC - Brooklyn South,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11220.0,,,BROOKLYN,Closed,,2014-06-14 12:00:00,12 BROOKLYN,BROOKLYN,40.6358672578,-74.0055846284,-74.01,40.64
1535102,28254570,2014-06-13 09:09:00,2014-06-14 12:00:00,DSNY,Queens East 10,Sanitation Condition,22 Weeds,Sidewalk,,80 STREET,80 STREET,,Closed,,2014-06-14 12:00:00,10 QUEENS,QUEENS,,,,
1535103,28254571,2014-06-13 08:52:00,2014-06-17 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11354.0,136-28 39 AVENUE,39 AVENUE,Flushing,Closed,,2014-06-17 12:00:00,07 QUEENS,QUEENS,40.7603757938,-73.82964632619999,-73.83,40.76
1535104,28254572,2014-06-13 14:39:00,2014-06-18 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11208.0,846 JAMAICA AVENUE,JAMAICA AVENUE,BROOKLYN,Closed,,2014-06-18 12:00:00,05 BROOKLYN,BROOKLYN,40.6894831075,-73.873602933,-73.87,40.69
1535105,28254573,2014-06-13 10:31:00,2014-06-16 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11203.0,660 UTICA AVENUE,UTICA AVENUE,BROOKLYN,Closed,,2014-06-16 12:00:00,09 BROOKLYN,BROOKLYN,40.6573795245,-73.9309949772,-73.93,40.66
1535106,28254574,2014-06-13 13:41:00,2014-06-16 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11225.0,122 LINCOLN ROAD,LINCOLN ROAD,BROOKLYN,Closed,,2014-06-16 12:00:00,09 BROOKLYN,BROOKLYN,40.6610680545,-73.9586581362,-73.96,40.66
1535107,28254580,2014-06-13 03:32:00,2014-06-16 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461.0,,,BRONX,Closed,,2014-06-16 12:00:00,10 BRONX,BRONX,40.845079355100005,-73.8267475819,-73.83,40.85
1535108,28254589,2014-06-13 13:41:00,2014-06-19 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10475.0,,,BRONX,Closed,,2014-06-19 12:00:00,12 BRONX,BRONX,40.8774757435,-73.8366001671,-73.84,40.88
